,date,headline,link,time,content,time_adj,headline_text,lemma_headline,pos_headline,label_headline,cleaned
1391,2018-09-20,Amazon Introduces the All-New Echo Show—Better Sound. Bigger Screen.,/news-releases/news-release-details/amazon-introduces-all-new-echo-show-better-sound-bigger-screen,2:54 PM EDT,,9.0,amazon introduces the all new echo show—better sound  bigger screen ,"['amazon', 'introduce', 'the', 'all', 'new', 'echo', 'show', '—', 'well', 'sound', ' ', 'big', 'screen']","['PROPN', 'VERB', 'DET', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'SPACE', 'ADJ', 'NOUN']",['ORG'],"['amazon', 'introduce', 'new', 'echo', 'show', 'well', 'sound', 'big', 'screen']"
1392,2018-09-20,Amazon Announces New Echo Devices—Add Alexa to Every Room and Your Car,/news-releases/news-release-details/amazon-announces-new-echo-devices-add-alexa-every-room-and-your,2:52 PM EDT,,9.0,amazon announces new echo devices—add alexa to every room and your car,"['amazon', 'announce', 'new', 'echo', 'device', '—', 'add', 'alexa', 'to', 'every', 'room', 'and', '-PRON-', 'car']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN']",['ORG'],"['amazon', 'announce', 'new', 'echo', 'device', 'add', 'alexa', 'room', 'car']"
1393,2018-09-17,Amazon Announces Second Stockton Fulfillment Center,/news-releases/news-release-details/amazon-announces-second-stockton-fulfillment-center,3:54 PM EDT,,9.0,amazon announces second stockton fulfillment center,"['amazon', 'announce', 'second', 'stockton', 'fulfillment', 'center']","['PROPN', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'NOUN']","['ORG', 'ORDINAL', 'ORG']","['amazon', 'announce', 'second', 'stockton', 'fulfillment', 'center']"
1394,2018-09-17,"Introducing Amazon Storefronts: Over a Million Products From Nearly 20,000 U.S. Small and Medium-sized Businesses From All 50 States",/news-releases/news-release-details/introducing-amazon-storefronts-over-million-products-nearly,4:02 AM EDT,,9.0,introducing amazon storefronts  over a million products from nearly     u s  small and medium sized businesses from all   states,"['introduce', 'amazon', 'storefront', ' ', 'over', 'a', 'million', 'product', 'from', 'nearly', '    ', 'u', 's', ' ', 'small', 'and', 'medium', 'sized', 'business', 'from', 'all', '  ', 'state']","['VERB', 'PROPN', 'NOUN', 'SPACE', 'ADP', 'DET', 'NUM', 'NOUN', 'ADP', 'ADV', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'SPACE', 'NOUN']","['ORG', 'CARDINAL']","['introduce', 'amazon', 'storefront', 'product', 'u', 's', 'small', 'medium', 'sized', 'business', 'state']"
1395,2018-09-13,SOUQ launches “Amazon Global Store” bringing over one million global products to the KSA customers,/news-releases/news-release-details/souq-launches-amazon-global-store-bringing-over-one-million,6:45 AM EDT,,9.0,souq launches  amazon global store  bringing over one million global products to the ksa customers,"['souq', 'launches', ' ', 'amazon', 'global', 'store', ' ', 'bring', 'over', 'one', 'million', 'global', 'product', 'to', 'the', 'ksa', 'customer']","['PROPN', 'PROPN', 'SPACE', 'PROPN', 'ADJ', 'NOUN', 'SPACE', 'VERB', 'ADP', 'NUM', 'NUM', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN']","['ORG', 'ORG', 'CARDINAL']","['souq', 'launches', 'amazon', 'global', 'store', 'bring', 'global', 'product', 'ksa', 'customer']"
1396,2018-09-12,"Amazon Expands Grocery Delivery from Whole Foods Market to Charlotte, Las Vegas, Memphis, Nashville, New Orleans, Oklahoma City, Phoenix, Raleigh, Seattle and Tucson",/news-releases/news-release-details/amazon-expands-grocery-delivery-whole-foods-market-charlotte-las,12:01 AM EDT,,9.0,amazon expands grocery delivery from whole foods market to charlotte  las vegas  memphis  nashville  new orleans  oklahoma city  phoenix  raleigh  seattle and tucson,"['amazon', 'expand', 'grocery', 'delivery', 'from', 'whole', 'food', 'market', 'to', 'charlotte', ' ', 'las', 'vegas', ' ', 'memphis', ' ', 'nashville', ' ', 'new', 'orleans', ' ', 'oklahoma', 'city', ' ', 'phoenix', ' ', 'raleigh', ' ', 'seattle', 'and', 'tucson']","['PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'CCONJ', 'PROPN']","['ORG', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE']","['amazon', 'expand', 'grocery', 'delivery', 'whole', 'food', 'market', 'charlotte', 'las', 'vegas', 'memphis', 'nashville', 'new', 'orleans', 'oklahoma', 'city', 'phoenix', 'raleigh', 'seattle', 'tucson']"
1397,2018-09-06,Introducing the All-New Amazon Fire HD 8 with Alexa Hands-Free,/news-releases/news-release-details/introducing-all-new-amazon-fire-hd-8-alexa-hands-free,9:16 AM EDT,,9.0,introducing the all new amazon fire hd   with alexa hands free,"['introduce', 'the', 'all', 'new', 'amazon', 'fire', 'hd', '  ', 'with', 'alexa', 'hand', 'free']","['VERB', 'DET', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'SPACE', 'ADP', 'ADJ', 'NOUN', 'ADJ']",['ORG'],"['introduce', 'new', 'amazon', 'fire', 'hd', 'alexa', 'hand', 'free']"
1398,2018-09-06,Introducing the All-New Fire HD 8 Kids Edition,/news-releases/news-release-details/introducing-all-new-fire-hd-8-kids-edition,9:15 AM EDT,,9.0,introducing the all new fire hd   kids edition,"['introduce', 'the', 'all', 'new', 'fire', 'hd', '  ', 'kid', 'edition']","['VERB', 'DET', 'DET', 'ADJ', 'NOUN', 'INTJ', 'SPACE', 'NOUN', 'NOUN']",[],"['introduce', 'new', 'fire', 'kid', 'edition']"
1399,2018-09-06,Amazon Announces FreeTime and FreeTime Unlimited—En Español,/news-releases/news-release-details/amazon-announces-freetime-and-freetime-unlimited-en-espanol,9:12 AM EDT,,9.0,amazon announces freetime and freetime unlimited—en español,"['amazon', 'announce', 'freetime', 'and', 'freetime', 'unlimited', '—', 'en', 'español']","['PROPN', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'ADJ', 'PUNCT', 'ADP', 'NOUN']",['ORG'],"['amazon', 'announce', 'freetime', 'freetime', 'unlimited', 'español']"
1400,2018-09-05,Amazon Fashion Launches J.Crew Mercantile,/news-releases/news-release-details/amazon-fashion-launches-jcrew-mercantile,9:00 AM EDT,,9.0,amazon fashion launches j crew mercantile,"['amazon', 'fashion', 'launches', 'j', 'crew', 'mercantile']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']",['ORG'],"['amazon', 'fashion', 'launches', 'j', 'crew', 'mercantile']"
1401,2018-09-05,Amazon expands San Diego Tech Hub and announces plans to create 300 high tech jobs,/news-releases/news-release-details/amazon-expands-san-diego-tech-hub-and-announces-plans-create-300,8:00 AM EDT,,9.0,amazon expands san diego tech hub and announces plans to create   high tech jobs,"['amazon', 'expand', 'san', 'diego', 'tech', 'hub', 'and', 'announce', 'plan', 'to', 'create', '  ', 'high', 'tech', 'job']","['PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'SPACE', 'ADJ', 'NOUN', 'NOUN']","['ORG', 'GPE']","['amazon', 'expand', 'san', 'diego', 'tech', 'hub', 'announce', 'plan', 'create', 'high', 'tech', 'job']"
1402,2018-09-04,HubSpot Selects AWS as its Preferred Public Cloud Provider,/news-releases/news-release-details/hubspot-selects-aws-its-preferred-public-cloud-provider,9:00 AM EDT,,9.0,hubspot selects aws as its preferred public cloud provider,"['hubspot', 'select', 'aws', 'as', '-PRON-', 'preferred', 'public', 'cloud', 'provider']","['PROPN', 'VERB', 'PROPN', 'SCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],"['hubspot', 'select', 'aws', 'preferred', 'public', 'cloud', 'provider']"
1403,2018-08-29,"Amazon Expands Grocery Delivery From Whole Foods Market To Columbus, Dayton, Portland, Greater Washington D.C. And Additional New York City Neighborhoods",/news-releases/news-release-details/amazon-expands-grocery-delivery-whole-foods-market-columbus,12:01 AM EDT,,9.0,amazon expands grocery delivery from whole foods market to columbus  dayton  portland  greater washington d c  and additional new york city neighborhoods,"['amazon', 'expand', 'grocery', 'delivery', 'from', 'whole', 'food', 'market', 'to', 'columbus', ' ', 'dayton', ' ', 'portland', ' ', 'greater', 'washington', 'd', 'c', ' ', 'and', 'additional', 'new', 'york', 'city', 'neighborhood']","['PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'CCONJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['ORG', 'GPE', 'GPE']","['amazon', 'expand', 'grocery', 'delivery', 'whole', 'food', 'market', 'columbus', 'dayton', 'portland', 'greater', 'washington', 'd', 'c', 'additional', 'new', 'york', 'city', 'neighborhood']"
1404,2018-08-28,Prime Book Box Now Available to All U.S. Prime Members,/news-releases/news-release-details/prime-book-box-now-available-all-us-prime-members,9:00 AM EDT,,9.0,prime book box now available to all u s  prime members,"['prime', 'book', 'box', 'now', 'available', 'to', 'all', 'u', 's', ' ', 'prime', 'member']","['PROPN', 'PROPN', 'NOUN', 'ADV', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'SPACE', 'ADJ', 'NOUN']",[],"['prime', 'book', 'box', 'available', 'u', 's', 'prime', 'member']"
1405,2018-08-27,AWS and VMware Announce Amazon Relational Database Service on VMware,/news-releases/news-release-details/aws-and-vmware-announce-amazon-relational-database-service,10:00 AM PDT,,9.0,aws and vmware announce amazon relational database service on vmware,"['aws', 'and', 'vmware', 'announce', 'amazon', 'relational', 'database', 'service', 'on', 'vmware']","['PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN']","['ORG', 'PERSON', 'ORG']","['aws', 'vmware', 'announce', 'amazon', 'relational', 'database', 'service', 'vmware']"
1406,2018-08-23,"Little A, the Literary Fiction and Nonfiction Imprint of Amazon Publishing, To Publish U.S. Congresswoman and Jonestown Massacre Survivor Jackie Speier’s Memoir, Undaunted",/news-releases/news-release-details/little-literary-fiction-and-nonfiction-imprint-amazon-publishing,8:45 AM EDT,,9.0,little a  the literary fiction and nonfiction imprint of amazon publishing  to publish u s  congresswoman and jonestown massacre survivor jackie speier’s memoir  undaunted,"['little', 'a', ' ', 'the', 'literary', 'fiction', 'and', 'nonfiction', 'imprint', 'of', 'amazon', 'publishing', ' ', 'to', 'publish', 'u', 's', ' ', 'congresswoman', 'and', 'jonestown', 'massacre', 'survivor', 'jackie', 'speier', '’s', 'memoir', ' ', 'undaunte']","['ADJ', 'DET', 'SPACE', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SPACE', 'PART', 'VERB', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PART', 'PROPN', 'SPACE', 'VERB']","['ORG', 'PERSON', 'PERSON']","['little', 'literary', 'fiction', 'nonfiction', 'imprint', 'amazon', 'publishing', 'publish', 'u', 's', 'congresswoman', 'jonestown', 'massacre', 'survivor', 'jackie', 'speier', 'memoir', 'undaunte']"
1407,2018-08-21,AWS Announces Availability of T3 Instances for Amazon EC2,/news-releases/news-release-details/aws-announces-availability-t3-instances-amazon-ec2,7:32 PM EDT,,9.0,aws announces availability of   instances for amazon  ,"['aws', 'announce', 'availability', 'of', '  ', 'instance', 'for', 'amazon', ' ']","['PROPN', 'VERB', 'NOUN', 'ADP', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE']","['ORG', 'ORG']","['aws', 'announce', 'availability', 'instance', 'amazon']"
1408,2018-08-21,Amazon Game Studios Announces The Grand Tour Game,/news-releases/news-release-details/amazon-game-studios-announces-grand-tour-game,11:00 AM EDT,,9.0,amazon game studios announces the grand tour game,"['amazon', 'game', 'studios', 'announce', 'the', 'grand', 'tour', 'game']","['PROPN', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']",['ORG'],"['amazon', 'game', 'studios', 'announce', 'grand', 'tour', 'game']"
1409,2018-08-09,AWS Announces General Availability of Amazon Aurora Serverless,/news-releases/news-release-details/aws-announces-general-availability-amazon-aurora-serverless,8:10 PM EDT,,9.0,aws announces general availability of amazon aurora serverless,"['aws', 'announce', 'general', 'availability', 'of', 'amazon', 'aurora', 'serverless']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN']","['ORG', 'ORG']","['aws', 'announce', 'general', 'availability', 'amazon', 'aurora', 'serverless']"
1410,2018-08-08,Samsung Heavy Industries Selects AWS as its Preferred Cloud Provider,/news-releases/news-release-details/samsung-heavy-industries-selects-aws-its-preferred-cloud,4:30 PM EDT,,9.0,samsung heavy industries selects aws as its preferred cloud provider,"['samsung', 'heavy', 'industry', 'select', 'aws', 'as', '-PRON-', 'preferred', 'cloud', 'provider']","['VERB', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'NOUN']",['ORG'],"['samsung', 'heavy', 'industry', 'select', 'aws', 'preferred', 'cloud', 'provider']"
1411,2018-08-08,Amazon Introduces Grocery Pickup in as Little as 30 Minutes from Select Whole Foods Market Stores,/news-releases/news-release-details/amazon-introduces-grocery-pickup-little-30-minutes-select-whole,12:00 AM EDT,,9.0,amazon introduces grocery pickup in as little as   minutes from select whole foods market stores,"['amazon', 'introduce', 'grocery', 'pickup', 'in', 'as', 'little', 'as', '  ', 'minute', '  ', 'from', 'select', 'whole', 'food', 'market', 'store']","['PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADV', 'ADJ', 'SCONJ', 'SPACE', 'NOUN', 'SPACE', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'DATE']","['amazon', 'introduce', 'grocery', 'pickup', 'little', 'minute', 'select', 'whole', 'food', 'market', 'store']"
1412,2018-08-07,DXC Technology and Amazon Web Services (AWS) Collaborate to Modernize IT Services and Accelerate Client Migrations to AWS,/news-releases/news-release-details/dxc-technology-and-amazon-web-services-aws-collaborate-0,9:09 PM EDT,,9.0,dxc technology and amazon web services  aws  collaborate to modernize it services and accelerate client migrations to aws,"['dxc', 'technology', 'and', 'amazon', 'web', 'services', ' ', 'aws', ' ', 'collaborate', 'to', 'modernize', '-PRON-', 'service', 'and', 'accelerate', 'client', 'migration', 'to', 'aws']","['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN']",['ORG'],"['dxc', 'technology', 'amazon', 'web', 'services', 'aws', 'collaborate', 'modernize', 'service', 'accelerate', 'client', 'migration', 'aws']"
1413,2018-08-07,DXC Technology and Amazon Web Services (AWS) Collaborate to Modernize IT Services and Accelerate Client Migrations to AWS,/news-releases/news-release-details/dxc-technology-and-amazon-web-services-aws-collaborate-modernize,4:10 PM EDT,,9.0,dxc technology and amazon web services  aws  collaborate to modernize it services and accelerate client migrations to aws,"['dxc', 'technology', 'and', 'amazon', 'web', 'services', ' ', 'aws', ' ', 'collaborate', 'to', 'modernize', '-PRON-', 'service', 'and', 'accelerate', 'client', 'migration', 'to', 'aws']","['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN']",['ORG'],"['dxc', 'technology', 'amazon', 'web', 'services', 'aws', 'collaborate', 'modernize', 'service', 'accelerate', 'client', 'migration', 'aws']"
1414,2018-07-26,Amazon.com Announces Second Quarter Sales up 39% to $52.9 Billion,/news-releases/news-release-details/amazoncom-announces-second-quarter-sales-39-529-billion,4:01 PM EDT,,9.0,amazon com announces second quarter sales up    to      billion,"['amazon', 'com', 'announce', 'second', 'quarter', 'sale', 'up', '   ', 'to', '     ', 'billion']","['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'SPACE', 'PART', 'SPACE', 'NUM']","['ORG', 'ORDINAL', 'CARDINAL']","['amazon', 'com', 'announce', 'second', 'quarter', 'sale']"
1415,2018-07-25,"AWS Makes New Amazon EC2 Instances Available to Process Large Amounts of Data, Faster",/news-releases/news-release-details/aws-makes-new-amazon-ec2-instances-available-process-large,6:26 PM EDT,,9.0,aws makes new amazon   instances available to process large amounts of data  faster,"['aws', 'make', 'new', 'amazon', '  ', 'instance', 'available', 'to', 'process', 'large', 'amount', 'of', 'datum', ' ', 'fast']","['PROPN', 'VERB', 'ADJ', 'PROPN', 'SPACE', 'NOUN', 'ADJ', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADV']","['ORG', 'ORG']","['aws', 'make', 'new', 'amazon', 'instance', 'available', 'process', 'large', 'amount', 'datum']"
1416,2018-07-24,"Amazon Expands Grocery Delivery From Whole Foods Market To Fort Lauderdale, Miami, Palm Beach, Long Island And New York City",/news-releases/news-release-details/amazon-expands-grocery-delivery-whole-foods-market-fort,12:01 AM EDT,,9.0,amazon expands grocery delivery from whole foods market to fort lauderdale  miami  palm beach  long island and new york city,"['amazon', 'expand', 'grocery', 'delivery', 'from', 'whole', 'food', 'market', 'to', 'fort', 'lauderdale', ' ', 'miami', ' ', 'palm', 'beach', ' ', 'long', 'island', 'and', 'new', 'york', 'city']","['PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN']","['ORG', 'GPE', 'GPE', 'GPE', 'GPE', 'GPE']","['amazon', 'expand', 'grocery', 'delivery', 'whole', 'food', 'market', 'fort', 'lauderdale', 'miami', 'palm', 'beach', 'long', 'island', 'new', 'york', 'city']"
1417,2018-07-20,Five Kindle Direct Publishing Authors Win Top Romance Writing Award,/news-releases/news-release-details/five-kindle-direct-publishing-authors-win-top-romance-writing,7:35 PM EDT,,9.0,five kindle direct publishing authors win top romance writing award,"['five', 'kindle', 'direct', 'publishing', 'author', 'win', 'top', 'romance', 'writing', 'award']","['NUM', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN']",['CARDINAL'],"['direct', 'publishing', 'author', 'win', 'top', 'romance', 'writing', 'award']"
1418,2018-07-20,Amazon Announces New Fulfillment Center in Spokane,/news-releases/news-release-details/amazon-announces-new-fulfillment-center-spokane,1:10 PM EDT,,9.0,amazon announces new fulfillment center in spokane,"['amazon', 'announce', 'new', 'fulfillment', 'center', 'in', 'spokane']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",['ORG'],"['amazon', 'announce', 'new', 'fulfillment', 'center', 'spokane']"
1419,2018-07-20,"Amazon Publishing’s Abigail Strom, author of Tell Me, Wins Romance Writers of America 2018 RITA Award",/news-releases/news-release-details/amazon-publishings-abigail-strom-author-tell-me-wins-romance,12:21 AM EDT,,9.0,amazon publishing’s abigail strom  author of tell me  wins romance writers of america   rita award,"['amazon', 'publishing', '’s', 'abigail', 'strom', ' ', 'author', 'of', 'tell', '-PRON-', ' ', 'win', 'romance', 'writer', 'of', 'america', '  ', 'rita', 'award']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'VERB', 'PRON', 'SPACE', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'PROPN']","['ORG', 'GPE']","['amazon', 'publishing', '’s', 'abigail', 'strom', 'author', 'tell', 'win', 'romance', 'writer', 'america', 'rita', 'award']"
1420,2018-07-18,Prime Members Again Enjoyed the Biggest Global Shopping Event in Amazon History this Prime Day,/news-releases/news-release-details/prime-members-again-enjoyed-biggest-global-shopping-event-amazon,9:28 AM EDT,,9.0,prime members again enjoyed the biggest global shopping event in amazon history this prime day,"['prime', 'member', 'again', 'enjoy', 'the', 'big', 'global', 'shopping', 'event', 'in', 'amazon', 'history', 'this', 'prime', 'day']","['ADJ', 'NOUN', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'DET', 'ADJ', 'NOUN']","['ORG', 'DATE']","['prime', 'member', 'enjoy', 'big', 'global', 'shopping', 'event', 'amazon', 'history', 'prime', 'day']"
1421,2018-07-17,Prime Day 2018 Update: Small and Medium-Sized Businesses Worldwide Have Exceeded More Than $1 Billion in Sales on Amazon Since Yesterday,/news-releases/news-release-details/prime-day-2018-update-small-and-medium-sized-businesses,5:06 PM EDT,,9.0,prime day   update  small and medium sized businesses worldwide have exceeded more than    billion in sales on amazon since yesterday,"['prime', 'day', '  ', 'update', ' ', 'small', 'and', 'medium', 'sized', 'business', 'worldwide', 'have', 'exceed', 'more', 'than', '   ', 'billion', 'in', 'sale', 'on', 'amazon', 'since', 'yesterday']","['PROPN', 'PROPN', 'SPACE', 'NOUN', 'SPACE', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADV', 'AUX', 'VERB', 'ADJ', 'SCONJ', 'SPACE', 'NUM', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SCONJ', 'NOUN']","['DATE', 'MONEY', 'ORG', 'DATE']","['prime', 'day', 'update', 'small', 'medium', 'sized', 'business', 'exceed', 'more', 'sale', 'amazon', 'yesterday']"
1422,2018-07-17,AWS Chosen to Provide the Vast Majority of Cloud Infrastructure for 21st Century Fox,/news-releases/news-release-details/aws-chosen-provide-vast-majority-cloud-infrastructure-21st,8:59 AM EDT,,9.0,aws chosen to provide the vast majority of cloud infrastructure for   century fox,"['aws', 'choose', 'to', 'provide', 'the', 'vast', 'majority', 'of', 'cloud', 'infrastructure', 'for', '  ', 'century', 'fox']","['PROPN', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'SPACE', 'NOUN', 'NOUN']",['PERSON'],"['aws', 'choose', 'provide', 'vast', 'majority', 'cloud', 'infrastructure', 'century', 'fox']"
1423,2018-07-17,"Major League Baseball Selects AWS as its Official Provider for Machine Learning, Artificial Intelligence, and Deep Learning",/news-releases/news-release-details/major-league-baseball-selects-aws-its-official-provider-machine,8:59 AM EDT,,9.0,major league baseball selects aws as its official provider for machine learning  artificial intelligence  and deep learning,"['major', 'league', 'baseball', 'select', 'aws', 'as', '-PRON-', 'official', 'provider', 'for', 'machine', 'learn', ' ', 'artificial', 'intelligence', ' ', 'and', 'deep', 'learning']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE', 'ADJ', 'NOUN', 'SPACE', 'CCONJ', 'ADJ', 'NOUN']",['ORG'],"['major', 'league', 'baseball', 'select', 'aws', 'official', 'provider', 'machine', 'learn', 'artificial', 'intelligence', 'deep', 'learning']"
1424,2018-07-17,Epic Games Goes All-In on AWS,/news-releases/news-release-details/epic-games-goes-all-aws,8:59 AM EDT,,9.0,epic games goes all in on aws,"['epic', 'games', 'go', 'all', 'in', 'on', 'aws']","['PROPN', 'PROPN', 'VERB', 'DET', 'ADV', 'ADP', 'PROPN']",[],"['epic', 'games', 'go', 'aws']"
1425,2018-07-16,"Ready, Set, Save…Amazon Unboxes Prime Day 2018 Deals",/news-releases/news-release-details/ready-set-saveamazon-unboxes-prime-day-2018-deals,3:00 AM EDT,,9.0,ready  set  save…amazon unboxes prime day   deals,"['ready', ' ', 'set', ' ', 'save', '…', 'amazon', 'unboxes', 'prime', 'day', '  ', 'deal']","['ADJ', 'SPACE', 'VERB', 'SPACE', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'SPACE', 'NOUN']","['ORG', 'DATE']","['ready', 'set', 'save', 'amazon', 'unboxes', 'prime', 'day', 'deal']"
1426,2018-07-14,Amazon Publishing Author Christine Bell Wins International Thriller Writers’ 2018 Thriller Award for Grievance,/news-releases/news-release-details/amazon-publishing-author-christine-bell-wins-international,10:21 PM EDT,,9.0,amazon publishing author christine bell wins international thriller writers’   thriller award for grievance,"['amazon', 'publishing', 'author', 'christine', 'bell', 'win', 'international', 'thriller', 'writer', '’', '  ', 'thriller', 'award', 'for', 'grievance']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PART', 'SPACE', 'NOUN', 'NOUN', 'ADP', 'NOUN']","['ORG', 'PERSON']","['amazon', 'publishing', 'author', 'christine', 'bell', 'win', 'international', 'thriller', 'writer', 'thriller', 'award', 'grievance']"
1427,2018-07-14,"Amazon Celebrates More Than 4,000 Full-Time Employees in Wisconsin",/news-releases/news-release-details/amazon-celebrates-more-4000-full-time-employees-wisconsin,9:00 AM EDT,,9.0,amazon celebrates more than     full time employees in wisconsin,"['amazon', 'celebrate', 'more', 'than', '    ', 'full', 'time', 'employee', 'in', 'wisconsin']","['PROPN', 'VERB', 'ADV', 'SCONJ', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN']","['ORG', 'GPE']","['amazon', 'celebrate', 'full', 'time', 'employee', 'wisconsin']"
1428,2018-07-12,Amazon.com to Webcast Second Quarter 2018 Financial Results Conference Call,/news-releases/news-release-details/amazoncom-webcast-second-quarter-2018-financial-results,4:01 PM EDT,,9.0,amazon com to webcast second quarter   financial results conference call,"['amazon', 'com', 'to', 'webcast', 'second', 'quarter', '  ', 'financial', 'result', 'conference', 'call']","['PROPN', 'PROPN', 'PART', 'VERB', 'ADJ', 'NOUN', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'DATE']","['amazon', 'com', 'webcast', 'second', 'quarter', 'financial', 'result', 'conference', 'call']"
1429,2018-07-12,Amazon Reveals Back-To-School and Off-To-College Deals for Prime Day,/news-releases/news-release-details/amazon-reveals-back-school-and-college-deals-prime-day,10:01 AM EDT,,9.0,amazon reveals back to school and off to college deals for prime day,"['amazon', 'reveal', 'back', 'to', 'school', 'and', 'off', 'to', 'college', 'deal', 'for', 'prime', 'day']","['PROPN', 'VERB', 'ADV', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']","['ORG', 'DATE']","['amazon', 'reveal', 'school', 'college', 'deal', 'prime', 'day']"
